IGO_A,IGO_B,mandate_similarity,relational_similarity,delta_incongruence,positive_incongruence,high_incongruence
UNGC,UNU,0.4714528245589792,0.645420150518978,-0.17396732595999886,False,False
UNGC,Ramsar,0.2973832602060079,0.6957505614951872,-0.3983673012891793,False,False
UNGC,Minamata,0.3464279829427913,0.7931459244785797,-0.44671794153578837,False,False
UNGC,UNOOSA,0.26245883135531295,0.8144036577729142,-0.5519448264176012,False,False
UNGC,UNODC,0.2875092446994982,0.7770373141436789,-0.48952806944418076,False,False
IAEA,WMO,0.8023788887976295,0.931964690751868,-0.12958580195423852,False,False
IAEA,OECD,0.5257451971164656,0.6919327102645708,-0.1661875131481052,False,False
IAEA,WBG,0.42473008807421037,0.5602927895894174,-0.13556270151520705,False,False
IAEA,IMF,0.5512973164504754,0.7561903127163502,-0.20489299626587476,False,False
IAEA,IHO,0.9106956160944574,0.9576047374100745,-0.046909121315617086,False,False
IAEA,ICES,0.48036603733075595,0.8682281508046147,-0.38786211347385874,False,False
IAEA,IPBES,0.7265340349903839,0.7849886815142451,-0.05845464652386112,False,False
IAEA,IPCC,0.13874397509665576,0.7906900178401909,-0.6519460427435351,False,False
IAEA,WTO,0.5326061148521276,0.8990117139564242,-0.3664055991042966,False,False
IAEA,IOM,0.3922710505809593,0.8220467984624005,-0.4297757478814412,False,False
IAEA,UNOPS,0.41444933926022537,0.5960473811110314,-0.18159804185080602,False,False
IAEA,UN Women,0.24905305729748559,0.8376023356131005,-0.5885492783156149,False,False
IAEA,WIPO,0.1858440157923259,0.883993098643656,-0.6981490828513301,False,False
IAEA,UNFPA,0.2920405962450835,0.7222357970492815,-0.43019520080419804,False,False
IAEA,UN-Habitat,0.325876480674693,0.7960669549136055,-0.47019047423891247,False,False
IAEA,WFP,0.33413973967279664,0.7284823384231487,-0.39434259875035205,False,False
IAEA,UNWTO,0.4403174092938517,0.8025313156933457,-0.36221390639949397,False,False
IAEA,UNRISD,0.33678120164498393,0.7779504536567438,-0.4411692520117598,False,False
IAEA,BRS,0.3765569401837216,0.8652601685043204,-0.4887032283205988,False,False
IAEA,CBD,0.7059266300479866,0.7498469856150557,-0.04392035556706908,False,False
IAEA,CITES,0.4858985520484466,0.7653946232947845,-0.27949607124633785,False,False
IAEA,CMS,0.3965443212272774,0.6503577192788227,-0.2538133980515453,False,False
IAEA,IFAD,0.4891304944825294,0.6059191117461605,-0.11678861726363116,False,False
IAEA,ITC,0.30202119459427657,0.7326802071465884,-0.43065901255231187,False,False
IAEA,UNCCD,0.3451171598096126,0.776105490900737,-0.4309883310911244,False,False
IAEA,UNU,0.3943340073876855,0.7473709258262207,-0.3530369184385352,False,False
IAEA,Ramsar,0.2540296997599827,0.8517549337317045,-0.5977252339717218,False,False
IAEA,Minamata,0.2636165577342047,0.8646369007837921,-0.6010203430495873,False,False
IAEA,UNOOSA,0.40670193950598815,0.7466066640321176,-0.33990472452612946,False,False
IAEA,UNODC,0.11137991322426559,0.7685716441446564,-0.6571917309203908,False,False
WMO,OECD,0.7364153853659333,0.6497920222505057,0.08662336311542762,True,False
WMO,WBG,0.6869497238849217,0.6158150331601996,0.07113469072472212,True,False
WMO,IMF,0.8137933928268778,0.7638109438320206,0.049982448994857154,True,False
WMO,IHO,0.8373163073136545,0.9420497435452669,-0.10473343623161246,False,False
WMO,ICES,0.4399825890474654,0.844554296403621,-0.4045717073561556,False,False
WMO,IPBES,0.7249913879478607,0.8107313392764428,-0.08573995132858214,False,False
WMO,IPCC,0.4267467401674459,0.7567844709139191,-0.3300377307464732,False,False
WMO,WTO,0.8108042048111952,0.8874781043527545,-0.07667389954155934,False,False
WMO,IOM,0.5774384948003147,0.7889400461312874,-0.2115015513309727,False,False
WMO,UNOPS,0.4988181004477974,0.6341813955320545,-0.13536329508425715,False,False
WMO,UN Women,0.06661163845533631,0.7697392263993283,-0.703127587943992,False,False
WMO,WIPO,0.36214205042561504,0.7861396713042884,-0.4239976208786734,False,False
WMO,UNFPA,0.5325618388611986,0.782194620236163,-0.24963278137496447,False,False
WMO,UN-Habitat,0.6572649199030602,0.7725565964393443,-0.11529167653628403,False,False
WMO,WFP,0.40216000953268183,0.6913415835155259,-0.28918157398284405,False,False
WMO,UNWTO,0.6936514146904533,0.7004805124442395,-0.006829097753786151,False,False
WMO,UNRISD,0.6080087842736236,0.7585620853426497,-0.1505533010690261,False,False
WMO,BRS,0.5571807966856285,0.927373251103075,-0.3701924544174465,False,False
WMO,CBD,0.6464747399892248,0.7508379098464211,-0.10436316985719629,False,False
WMO,CITES,0.624513011593966,0.8223212395843016,-0.1978082279903356,False,False
WMO,CMS,0.5556230683466393,0.6725059885741417,-0.11688292022750235,False,False
WMO,IFAD,0.5887019739598907,0.5934383733552876,-0.00473639939539694,False,False
WMO,ITC,0.5816050332285321,0.7480194271006579,-0.16641439387212587,False,False
WMO,UNCCD,0.5246805281552166,0.7506252594535894,-0.22594473129837278,False,False
WMO,UNU,0.5828518364841927,0.8303509193683263,-0.24749908288413358,False,False
WMO,Ramsar,0.3752058967141983,0.8396427977804743,-0.46443690106627605,False,False
WMO,Minamata,0.5576445872035813,0.8872793473111105,-0.3296347601075291,False,False
WMO,UNOOSA,0.6118669692987292,0.7033050164942211,-0.09143804719549187,False,False
WMO,UNODC,0.08936889100726264,0.70985790721952,-0.6204890162122574,False,False
OECD,WBG,0.8625680806027054,0.8037985258966865,0.058769554706018856,True,False
OECD,IMF,0.9174577256825404,0.6544859999068642,0.2629717257756762,True,False
OECD,IHO,0.5520356023678722,0.6239870113491638,-0.0719514089812916,False,False
OECD,ICES,0.5298345099442231,0.7697395971780702,-0.23990508723384707,False,False
OECD,IPBES,0.5299224288129751,0.7643032887180167,-0.23438085990504154,False,False
OECD,IPCC,0.11883951654989694,0.6868640854664804,-0.5680245689165835,False,False
OECD,WTO,0.9352548606190261,0.733028856252254,0.20222600436677207,True,False
OECD,IOM,0.7093513231724812,0.7784665992344016,-0.06911527606192047,False,False
OECD,UNOPS,0.26624377244740227,0.7992525731209027,-0.5330088006735004,False,False
OECD,UN Women,0.15999259555534595,0.7406254827754999,-0.5806328872201539,False,False
OECD,WIPO,0.511658039759898,0.6888952379290737,-0.1772371981691757,False,False
OECD,UNFPA,0.3752158958239252,0.7214477164403058,-0.3462318206163806,False,False
OECD,UN-Habitat,0.5371350085336992,0.7504734527244609,-0.21333844419076164,False,False
OECD,WFP,0.21465259173503057,0.7778528175449883,-0.5632002258099577,False,False
OECD,UNWTO,0.906459024783484,0.7561862932736227,0.1502727315098612,True,False
OECD,UNRISD,0.35156789943251426,0.7321469611298781,-0.38057906169736383,False,False
OECD,BRS,0.6139516692983524,0.5311224106037711,0.08282925869458135,True,False
OECD,CBD,0.4869473243139543,0.7313811392729225,-0.24443381495896815,False,False
OECD,CITES,0.8720118468373176,0.6572591723648847,0.21475267447243285,True,False
OECD,CMS,0.6046733792825066,0.7814159793264833,-0.17674260004397668,False,False
OECD,IFAD,0.453872206521084,0.7875528353933867,-0.3336806288723027,False,False
OECD,ITC,0.7372741791198201,0.7292848018489725,0.007989377270847586,True,False
OECD,UNCCD,0.32672246026569257,0.7598805214801612,-0.4331580612144686,False,False
OECD,UNU,0.45331235407348003,0.726781985600333,-0.273469631526853,False,False
OECD,Ramsar,0.3388281763313663,0.576210123111877,-0.23738194678051072,False,False
OECD,Minamata,0.49264942993187144,0.6875812983380929,-0.19493186840622145,False,False
OECD,UNOOSA,0.587850332601116,0.6872070462137626,-0.09935671361264664,False,False
OECD,UNODC,0.1431017278233537,0.8607693689960585,-0.7176676411727048,False,False
WBG,IMF,0.8680426641162006,0.7066756604813662,0.16136700363483436,True,False
WBG,IHO,0.5487788858057122,0.561236883248233,-0.01245799744252074,False,False
WBG,ICES,0.4117332134506794,0.7001824253380136,-0.28844921188733413,False,False
WBG,IPBES,0.47762187675961876,0.7949313092586687,-0.31730943249904997,False,False
WBG,IPCC,0.34443517915380023,0.6378246700572566,-0.2933894909034564,False,False
WBG,WTO,0.9339511791254114,0.732248070455357,0.20170310867005437,True,False
WBG,IOM,0.8936769857443931,0.6986072577585121,0.19506972798588107,True,False
WBG,UNOPS,0.41155209029818457,0.8594417954354757,-0.44788970513729115,False,False
WBG,UN Women,0.12365601367454089,0.7044503392936192,-0.5807943256190783,False,False
WBG,WIPO,0.43499858650200607,0.6281278829499425,-0.19312929644793642,False,False
WBG,UNFPA,0.3559079344107322,0.8657543779579404,-0.5098464435472082,False,False
WBG,UN-Habitat,0.5107012399061054,0.7809466740273219,-0.2702454341212165,False,False
WBG,WFP,0.1659019514417502,0.7269943450548115,-0.5610923936130613,False,False
WBG,UNWTO,0.9494020170215564,0.679589589998279,0.26981242702327735,True,False
WBG,UNRISD,0.3762302618873011,0.697582533315495,-0.32135227142819395,False,False
WBG,BRS,0.7762844929580103,0.5098563655924829,0.26642812736552735,True,True
WBG,CBD,0.5192947108841659,0.5939843030302085,-0.07468959214604265,False,False
WBG,CITES,0.7141877312240769,0.6645242809573654,0.049663450266711484,True,False
WBG,CMS,0.6038305058290285,0.7866575511126881,-0.18282704528365956,False,False
WBG,IFAD,0.40475931628577005,0.7479162133109233,-0.34315689702515323,False,False
WBG,ITC,0.4498648284908417,0.8435323848236931,-0.3936675563328514,False,False
WBG,UNCCD,0.4058343761242598,0.6894130211523614,-0.28357864502810154,False,False
WBG,UNU,0.46371005127952825,0.6720162331846249,-0.20830618190509664,False,False
WBG,Ramsar,0.4687404189952345,0.5366034852621008,-0.06786306626686628,False,False
WBG,Minamata,0.5354462458643416,0.6279162505820143,-0.09247000471767264,False,False
WBG,UNOOSA,0.3786176714115554,0.7223449359179303,-0.34372726450637486,False,False
WBG,UNODC,0.1659019514417502,0.8024022565258327,-0.6365003050840825,False,False
IMF,IHO,0.6494117893731605,0.7340668299371587,-0.0846550405639982,False,False
IMF,ICES,0.5811095698588756,0.7297615535767367,-0.14865198371786104,False,False
IMF,IPBES,0.5359696191246507,0.758362680299499,-0.22239306117484836,False,False
IMF,IPCC,0.447577863119764,0.625685511101303,-0.178107647981539,False,False
IMF,WTO,0.9782628785514974,0.8077134820807471,0.1705493964707503,True,False
IMF,IOM,0.8126751106067478,0.6952359133026764,0.11743919730407137,True,False
IMF,UNOPS,0.41780721808880056,0.7120989383838204,-0.2942917202950199,False,False
IMF,UN Women,0.2008567130770848,0.6640346856304428,-0.46317797255335796,False,False
IMF,WIPO,0.4496393486851118,0.7684011938165252,-0.31876184513141337,False,False
IMF,UNFPA,0.6423419266930168,0.8271422203755701,-0.18480029368255324,False,False
IMF,UN-Habitat,0.6876922577816803,0.6577363766132004,0.029955881168479914,True,False
IMF,WFP,0.20210816887988972,0.8346339948604969,-0.6325258259806072,False,False
IMF,UNWTO,0.8534850298466834,0.8082613919429035,0.04522363790377992,True,False
IMF,UNRISD,0.6111176603323791,0.6684544639569714,-0.05733680362459226,False,False
IMF,BRS,0.682861052223438,0.5991681518021907,0.08369290042124722,True,False
IMF,CBD,0.4584898382198007,0.6356938353596374,-0.1772039971398367,False,False
IMF,CITES,0.8210509651027859,0.5417900633648145,0.27926090173797136,True,True
IMF,CMS,0.6956230733702703,0.5513544123815266,0.1442686609887437,True,False
IMF,IFAD,0.5588392341345733,0.8029036322948171,-0.24406439816024383,False,False
IMF,ITC,0.6576512640600711,0.808675955821668,-0.15102469176159683,False,False
IMF,UNCCD,0.5713102735330384,0.7191598378588819,-0.1478495643258435,False,False
IMF,UNU,0.6527843175005255,0.6876423244358947,-0.03485800693536922,False,False
IMF,Ramsar,0.40124677464458464,0.7082706942763421,-0.3070239196317575,False,False
IMF,Minamata,0.6378057254997908,0.6971768192405124,-0.05937109374072169,False,False
IMF,UNOOSA,0.6149955730643288,0.6676657038703603,-0.052670130806031445,False,False
IMF,UNODC,0.20210816887988967,0.7824075170190012,-0.5802993481391115,False,False
IHO,ICES,0.47423685849009223,0.8916596678728003,-0.41742280938270804,False,False
IHO,IPBES,0.7711897644900194,0.7688091141056351,0.0023806503843842863,True,False
IHO,IPCC,0.36526316334314185,0.7852834022135453,-0.42002023887040346,False,False
IHO,WTO,0.6389427783583823,0.9136761612512889,-0.2747333828929066,False,False
IHO,IOM,0.5214321635854584,0.8232234726909679,-0.30179130910550944,False,False
IHO,UNOPS,0.47735475368724534,0.5539007289146503,-0.07654597522740492,False,False
IHO,UN Women,0.24587529157226368,0.8167007726922819,-0.5708254811200182,False,False
IHO,WIPO,0.10484157659470239,0.836946966186985,-0.7321053895922827,False,False
IHO,UNFPA,0.3669455180814584,0.707881003283125,-0.34093548520166655,False,False
IHO,UN-Habitat,0.46222746223578776,0.7705740914481252,-0.3083466292123374,False,False
IHO,WFP,0.10995877318863256,0.6614364757648695,-0.551477702576237,False,False
IHO,UNWTO,0.5395755106207765,0.730714774599535,-0.19113926397875858,False,False
IHO,UNRISD,0.3740445878488438,0.7680306690157881,-0.3939860811669443,False,False
IHO,BRS,0.5145164945271483,0.8561637194605932,-0.3416472249334449,False,False
IHO,CBD,0.7204598248662418,0.7123560813548122,0.008103743511429617,True,False
IHO,CITES,0.5323664893270853,0.758233516829118,-0.2258670275020327,False,False
IHO,CMS,0.4646285127165205,0.6215172390964842,-0.15688872637996365,False,False
IHO,IFAD,0.4828894864925298,0.5330732214561761,-0.05018373496364631,False,False
IHO,ITC,0.2981675876123479,0.725756476485857,-0.42758888887350904,False,False
IHO,UNCCD,0.4662397650914976,0.7442097392672747,-0.2779699741757771,False,False
IHO,UNU,0.49175058314452735,0.7750146652421442,-0.2832640820976169,False,False
IHO,Ramsar,0.26035416313861226,0.8380399682403841,-0.5776858051017718,False,False
IHO,Minamata,0.3312310534780897,0.8700845238578782,-0.5388534703797885,False,False
IHO,UNOOSA,0.3513235860808818,0.7218139461209705,-0.3704903600400887,False,False
IHO,UNODC,0.0,0.7262298382365668,-0.7262298382365668,False,False
ICES,IPBES,0.6751579988071632,0.7731717049226452,-0.09801370611548199,False,False
ICES,IPCC,0.20274990765770118,0.8639892316844487,-0.6612393240267476,False,False
ICES,WTO,0.5367487927682597,0.9029819101537717,-0.366233117385512,False,False
ICES,IOM,0.42667425004855347,0.9169125467927002,-0.4902382967441467,False,False
ICES,UNOPS,0.0,0.6844134734796019,-0.6844134734796019,False,False
ICES,UN Women,0.0,0.8769682567691635,-0.8769682567691635,False,False
ICES,WIPO,0.2327814256297667,0.8242074949270902,-0.5914260692973236,False,False
ICES,UNFPA,0.2327814256297667,0.8060917845963819,-0.5733103589666152,False,False
ICES,UN-Habitat,0.43957951261999234,0.7364024737156969,-0.29682296109570455,False,False
ICES,WFP,0.0,0.8108017879332868,-0.8108017879332868,False,False
ICES,UNWTO,0.40482818241268237,0.8316399733804427,-0.42681179096776034,False,False
ICES,UNRISD,0.1845549261331925,0.8041941786080811,-0.6196392524748886,False,False
ICES,BRS,0.6708398022538298,0.7314419518608501,-0.06060214960702037,False,False
ICES,CBD,0.5369757124351187,0.878719731846592,-0.34174401941147337,False,False
ICES,CITES,0.7918643833907532,0.7106099647904084,0.08125441860034477,True,False
ICES,CMS,0.8046841507193939,0.6974263135988994,0.10725783712049453,True,False
ICES,IFAD,0.23825938512479822,0.7424427576963402,-0.5041833725715419,False,False
ICES,ITC,0.26481050123581545,0.8185564237336104,-0.553745922497795,False,False
ICES,UNCCD,0.39815368881920926,0.8147958285083104,-0.4166421396891012,False,False
ICES,UNU,0.3639472224560077,0.7692968581071988,-0.40534963565119114,False,False
ICES,Ramsar,0.4906502631708985,0.8482783177427609,-0.35762805457186236,False,False
ICES,Minamata,0.21012502685579262,0.8638159735961249,-0.6536909467403323,False,False
ICES,UNOOSA,0.2228712470801046,0.8064665440451569,-0.5835952969650523,False,False
ICES,UNODC,0.0,0.8101584456490913,-0.8101584456490913,False,False
IPBES,IPCC,0.09125881460834044,0.7336191676481777,-0.6423603530398373,False,False
IPBES,WTO,0.5368378589687024,0.82556812141915,-0.28873026245044764,False,False
IPBES,IOM,0.44772248662291586,0.7383981620463764,-0.29067567542346057,False,False
IPBES,UNOPS,0.13630197415689355,0.7793755541506036,-0.64307357999371,False,False
IPBES,UN Women,0.0,0.7911431346484699,-0.7911431346484699,False,False
IPBES,WIPO,0.3143284829753435,0.7965439401067025,-0.482215457131359,False,False
IPBES,UNFPA,0.20955232198356233,0.7986218500903314,-0.589069528106769,False,False
IPBES,UN-Habitat,0.5334782911770944,0.805430553103492,-0.27195226192639754,False,False
IPBES,WFP,0.1098901647254804,0.7626158436337368,-0.6527256789082564,False,False
IPBES,UNWTO,0.5144249686414629,0.7748193238979291,-0.26039435525646615,False,False
IPBES,UNRISD,0.20767289099681682,0.7413460675062691,-0.5336731765094522,False,False
IPBES,BRS,0.7041935124127239,0.7582000021171449,-0.05400648970442101,False,False
IPBES,CBD,0.9326083490216514,0.6918056270930907,0.24080272192856067,True,False
IPBES,CITES,0.6478634721355441,0.7881465352783819,-0.14028306314283778,False,False
IPBES,CMS,0.6560751291449203,0.8287229131825777,-0.17264778403765746,False,False
IPBES,IFAD,0.16086272965788395,0.6797548341274372,-0.5188921044695533,False,False
IPBES,ITC,0.23838523743665999,0.7399424768985268,-0.5015572394618668,False,False
IPBES,UNCCD,0.3942644167159387,0.8201724164870201,-0.4259079997710814,False,False
IPBES,UNU,0.3685828175772354,0.7540982462057979,-0.38551542862856253,False,False
IPBES,Ramsar,0.5483699741929012,0.7713917943394268,-0.2230218201465256,False,False
IPBES,Minamata,0.14186759263125837,0.7701954441985343,-0.6283278515672759,False,False
IPBES,UNOOSA,0.30094661034052056,0.819286061497295,-0.5183394511567745,False,False
IPBES,UNODC,0.0,0.8433136456475144,-0.8433136456475144,False,False
IPCC,WTO,0.4213662576794504,0.813982541865816,-0.39261628418636557,False,False
IPCC,IOM,0.3569340945903338,0.8985848456460008,-0.541650751055667,False,False
IPCC,UNOPS,0.5150262026246047,0.5917607439034163,-0.07673454127881152,False,False
IPCC,UN Women,0.0,0.8944735859892596,-0.8944735859892596,False,False
IPCC,WIPO,0.0,0.8461898667436365,-0.8461898667436365,False,False
IPCC,UNFPA,0.554265307725427,0.7060053512148471,-0.15174004348942005,False,False
IPCC,UN-Habitat,0.5233314324219811,0.6713938523902905,-0.14806241996830938,False,False
IPCC,WFP,0.0,0.7166330283810692,-0.7166330283810692,False,False
IPCC,UNWTO,0.1693293897366413,0.8159829083335004,-0.6466535185968592,False,False
IPCC,UNRISD,0.5963765795456272,0.7323598604398073,-0.1359832808941801,False,False
IPCC,BRS,0.3229307569110542,0.7032417211420493,-0.3803109642309951,False,False
IPCC,CBD,0.0,0.8854209450003312,-0.8854209450003312,False,False
IPCC,CITES,0.1782592748248454,0.7586749804420105,-0.5804157056171652,False,False
IPCC,CMS,0.4475591400290608,0.7671064896698901,-0.31954734964082937,False,False
IPCC,IFAD,0.5673086289311754,0.6022052121694733,-0.03489658323829792,False,False
IPCC,ITC,0.18015093964441797,0.7358727045792643,-0.5557217649348464,False,False
IPCC,UNCCD,0.6500747741854638,0.903348598086462,-0.2532738239009982,False,False
IPCC,UNU,0.5880352375606641,0.5959625404583393,-0.007927302897675181,False,False
IPCC,Ramsar,0.2533788832707111,0.8279657447680955,-0.5745868614973844,False,False
IPCC,Minamata,0.6790046053972699,0.8369772996202763,-0.15797269422300642,False,False
IPCC,UNOOSA,0.15161960871578067,0.8959088025157753,-0.7442891937999947,False,False
IPCC,UNODC,0.0,0.744812685444269,-0.744812685444269,False,False
WTO,IOM,0.8120711279152595,0.8495649473128072,-0.0374938193975477,False,False
WTO,UNOPS,0.449530374614061,0.7109598970696643,-0.26142952245560336,False,False
WTO,UN Women,0.10805365436996886,0.821696324648565,-0.7136426702785962,False,False
WTO,WIPO,0.44922377207211844,0.8585480683555535,-0.4093242962834351,False,False
WTO,UNFPA,0.5183351216216752,0.7920563559461958,-0.27372123432452067,False,False
WTO,UN-Habitat,0.674652970417839,0.7996974570281078,-0.1250444866102688,False,False
WTO,WFP,0.21745378474966584,0.716442664176561,-0.4989888794268952,False,False
WTO,UNWTO,0.9182882166313558,0.7635496015655687,0.15473861506578712,True,False
WTO,UNRISD,0.5205354326595393,0.7210235370706775,-0.20048810441113818,False,False
WTO,BRS,0.7347091465282234,0.7977786540227044,-0.06306950749448104,False,False
WTO,CBD,0.4933019340223121,0.7642608616604645,-0.2709589276381524,False,False
WTO,CITES,0.8055964759548394,0.749300969397669,0.056295506557170416,True,False
WTO,CMS,0.6805022301420399,0.6719767896254253,0.008525440516614635,True,False
WTO,IFAD,0.5305329110003336,0.6759693106420532,-0.14543639964171962,False,False
WTO,ITC,0.628964654401927,0.8166354292675154,-0.18767077486558847,False,False
WTO,UNCCD,0.520121097407734,0.7707644287286382,-0.2506433313209041,False,False
WTO,UNU,0.5942950990348287,0.8280935799551009,-0.23379848092027222,False,False
WTO,Ramsar,0.4317125341772519,0.8767597815710904,-0.44504724739383844,False,False
WTO,Minamata,0.6238480643742428,0.862879414634206,-0.23903135025996325,False,False
WTO,UNOOSA,0.5955217156113242,0.768603774814499,-0.17308205920317488,False,False
WTO,UNODC,0.14496918983311052,0.7838772399236221,-0.6389080500905115,False,False
IOM,UNOPS,0.31986491570395326,0.6082206043252318,-0.2883556886212786,False,False
IOM,UN Women,0.3203581541090472,0.9013078366202022,-0.580949682511155,False,False
IOM,WIPO,0.36882317491061367,0.8065997258849157,-0.437776550974302,False,False
IOM,UNFPA,0.5327445859819974,0.7743987427314314,-0.24165415674943402,False,False
IOM,UN-Habitat,0.4131539981104201,0.7170630214865881,-0.303909023376168,False,False
IOM,WFP,0.08596111316810202,0.7846235714234651,-0.698662458255363,False,False
IOM,UNWTO,0.8085797058000863,0.8092014126661001,-0.0006217068660138159,False,False
IOM,UNRISD,0.4873537025680232,0.827912930249073,-0.3405592276810498,False,False
IOM,BRS,0.7376007226055025,0.679534919337753,0.05806580326774946,True,False
IOM,CBD,0.49126003976546806,0.8689591539644693,-0.37769911419900126,False,False
IOM,CITES,0.6170924445226745,0.7226168752832013,-0.10552443076052676,False,False
IOM,CMS,0.5653155580917903,0.7018295110529693,-0.13651395296117896,False,False
IOM,IFAD,0.2936130981402075,0.691009012710784,-0.3973959145705765,False,False
IOM,ITC,0.23309479542697106,0.7604378476984925,-0.5273430522715215,False,False
IOM,UNCCD,0.44859877848381474,0.8697339672134331,-0.42113518872961836,False,False
IOM,UNU,0.4805372311635709,0.6381574326160703,-0.1576202014524994,False,False
IOM,Ramsar,0.4595226685536786,0.769748848662809,-0.3102261801091304,False,False
IOM,Minamata,0.44390127962868015,0.8562948019059297,-0.4123935222772495,False,False
IOM,UNOOSA,0.23541420375211924,0.8066338136572201,-0.5712196099051008,False,False
IOM,UNODC,0.34384445267240804,0.8283239782814344,-0.4844795256090264,False,False
UNOPS,UN Women,0.36980013081681934,0.5937731240764028,-0.22397299325958347,False,False
UNOPS,WIPO,0.23652495839563303,0.6375383375558981,-0.401013379160265,False,False
UNOPS,UNFPA,0.47304991679126607,0.8168220719151638,-0.3437721551238977,False,False
UNOPS,UN-Habitat,0.5583109007340893,0.7083230030776633,-0.15001210234357398,False,False
UNOPS,WFP,0.4961389383568339,0.7479340329813583,-0.2517950946245244,False,False
UNOPS,UNWTO,0.40465009681205083,0.6828333464905579,-0.2781832496785071,False,False
UNOPS,UNRISD,0.6563301233138936,0.598408825150018,0.05792129816387559,True,False
UNOPS,BRS,0.3858572993468078,0.5684940164077568,-0.18263671706094897,False,False
UNOPS,CBD,0.20292712449021666,0.6378428560812317,-0.43491573159101504,False,False
UNOPS,CITES,0.08874792414913411,0.6520584647408958,-0.5633105405917617,False,False
UNOPS,CMS,0.23250907289857134,0.798822491866309,-0.5663134189677377,False,False
UNOPS,IFAD,0.7262730392025629,0.8063333935161854,-0.08006035431362246,False,False
UNOPS,ITC,0.269069117598525,0.8191282109872042,-0.5500590933886793,False,False
UNOPS,UNCCD,0.7282020546564613,0.6461640952914854,0.08203795936497582,True,False
UNOPS,UNU,0.7396002616336388,0.7349142930664283,0.004685968567210486,True,False
UNOPS,Ramsar,0.30275249265673143,0.6350801800338424,-0.33232768737711094,False,False
UNOPS,Minamata,0.42700841014689894,0.6408978911296289,-0.21388948098272997,False,False
UNOPS,UNOOSA,0.45291081365783825,0.7369972442104261,-0.28408643055258787,False,False
UNOPS,UNODC,0.0,0.7991175231786593,-0.7991175231786593,False,False
UN Women,WIPO,0.28426762180748066,0.8164335893691596,-0.5321659675616789,False,False
UN Women,UNFPA,0.4264014327112209,0.7676570873476158,-0.34125565463639496,False,False
UN Women,UN-Habitat,0.0,0.7700952967872405,-0.7700952967872405,False,False
UN Women,WFP,0.0,0.7683032979116653,-0.7683032979116653,False,False
UN Women,UNWTO,0.12158222272310974,0.8624023498684684,-0.7408201271453587,False,False
UN Women,UNRISD,0.3380617018914066,0.8216307340842464,-0.48356903219283975,False,False
UN Women,BRS,0.0,0.687444499427448,-0.687444499427448,False,False
UN Women,CBD,0.0812960169479934,0.8064266722623001,-0.7251306553143068,False,False
UN Women,CITES,0.15999259555534595,0.7597990541102204,-0.5998064585548745,False,False
UN Women,CMS,0.06986028202886614,0.7591477103178937,-0.6892874282890276,False,False
UN Women,IFAD,0.4364357804719848,0.6387715854269754,-0.20233580495499065,False,False
UN Women,ITC,0.24253562503633308,0.7530278273427061,-0.510492202306373,False,False
UN Women,UNCCD,0.38897331066105206,0.8880989890136822,-0.49912567835263016,False,False
UN Women,UNU,0.49999999999999994,0.6164298669020529,-0.11642986690205298,False,False
UN Women,Ramsar,0.0,0.777017041590973,-0.777017041590973,False,False
UN Women,Minamata,0.12830005981991682,0.7789715346877202,-0.6506714748678033,False,False
UN Women,UNOOSA,0.0,0.8437901416750894,-0.8437901416750894,False,False
UN Women,UNODC,0.298142396999972,0.820526218890187,-0.5223838218902149,False,False
WIPO,UNFPA,0.4545454545454547,0.709364092219058,-0.25481863767360335,False,False
WIPO,UN-Habitat,0.5579301043496263,0.7603925025002091,-0.20246239815058276,False,False
WIPO,WFP,0.19069251784911853,0.7794270417989171,-0.5887345239497985,False,False
WIPO,UNWTO,0.3888212547101155,0.8721159785066044,-0.48329472379648886,False,False
WIPO,UNRISD,0.3243374865704013,0.7459700680209007,-0.4216325814504994,False,False
WIPO,BRS,0.37076358180328617,0.7006820735263963,-0.32991849172311016,False,False
WIPO,CBD,0.467973964354591,0.7372962079200177,-0.2693222435654267,False,False
WIPO,CITES,0.4093264318079184,0.6519360703588055,-0.24260963855088713,False,False
WIPO,CMS,0.6032176180210492,0.6911293385810946,-0.08791172056004537,False,False
WIPO,IFAD,0.2791452631195413,0.6342545785573636,-0.35510931543782226,False,False
WIPO,ITC,0.5170876899950192,0.7767068406820684,-0.2596191506870492,False,False
WIPO,UNCCD,0.5286748515354545,0.828146155313031,-0.2994713037775766,False,False
WIPO,UNU,0.6040686963408963,0.633860721842542,-0.029792025501645725,False,False
WIPO,Ramsar,0.6109101924761712,0.8174499923247561,-0.20653979984858495,False,False
WIPO,Minamata,0.6154574548966637,0.8399864120944114,-0.22452895719774768,False,False
WIPO,UNOOSA,0.6092717958449425,0.8691596480540743,-0.2598878522091318,False,False
WIPO,UNODC,0.6674238124719147,0.8137580178492108,-0.14633420537729602,False,False
UNFPA,UN-Habitat,0.6437655050187996,0.7792757977445685,-0.13551029272576887,False,False
UNFPA,WFP,0.19069251784911853,0.8341264247332724,-0.6434339068841538,False,False
UNFPA,UNWTO,0.3110570037680925,0.7833139478490831,-0.47225694408099067,False,False
UNFPA,UNRISD,0.9009374626955591,0.7827348818429408,0.11820258085261826,True,False
UNFPA,BRS,0.29661086544262893,0.6553832422909084,-0.35877237684827945,False,False
UNFPA,CBD,0.15599132145153033,0.7432771428391051,-0.5872858213875747,False,False
